id,depair,destair,indepartcode,inarrivecode,outflightno,outdepartdate,outdeparttime,outarrivaldate,outarrivaltime,outbookingclass,outflightclass,outcarriercode,inflightno,indepartdate,indeparttime,inarrivaldate,inarrivaltime,inbookingclass,inflightclass,incarriercode,originalprice,originalcurrency,reservation,carrier,oneway
1682279,CPT,VFA,,,BA6424,29/01/2018,06:45:00,29/01/2018,13:05:00,,Economy,BA,,,00:00:00,,00:00:00,,,,453.4,GBP,8806276,British Airways,1
1683996,CPT,VFA,,,BA6424,29/01/2018,06:45:00,29/01/2018,13:05:00,,Economy,BA,,,00:00:00,,00:00:00,,,,457.4,GBP,8807501,British Airways,1
1688034,CPT,VFA,,,BA6424,29/01/2018,06:45:00,29/01/2018,13:05:00,,Economy,BA,,,00:00:00,,00:00:00,,,,230.1,GBP,8810825,British Airways,1
1695616,CPT,VFA,VFA,JNB,BA6424,29/01/2018,06:45:00,29/01/2018,13:05:00,,Economy,BA,BA6282,02/02/2018,13:55:00,02/02/2018,15:35:00,,Economy,BA,713.4,GBP,8815676,British Airways,0
1698578,CPT,VFA,VFA,JNB,BA6424,29/01/2018,06:45:00,29/01/2018,13:05:00,,Economy,BA,BA6282,02/02/2018,13:55:00,02/02/2018,15:35:00,,Economy,BA,740.6,GBP,8817952,British Airways,0
1709730,CPT,VFA,,,BA6424,29/01/2018,06:45:00,29/01/2018,13:05:00,,Economy,BA,,,00:00:00,,00:00:00,,,,499,GBP,8826526,British Airways,1
1656244,CPT,VFA,VFA,JNB,BA6428,29/01/2018,07:30:00,29/01/2018,13:05:00,,Economy,BA,BA6282,02/02/2018,13:55:00,02/02/2018,15:35:00,,Economy,BA,740.2,GBP,8789110,British Airways,0
1809512,FLL,MAN,,,BA6736,29/01/2018,16:30:00,30/01/2018,08:45:00,,Economy,BA,,,00:00:00,,00:00:00,,,,548.58,GBP,XLB9FK,British Airways,1
1633669,LHR,SEZ,BOM,LHR,BA7004,29/01/2018,14:15:00,30/01/2018,08:50:00,,Economy,BA,BA198,14/02/2018,13:15:00,14/02/2018,17:45:00,,Economy,BA,1547.54,GBP,7J4D2S,British Airways,0
1660395,LHR,SEZ,DEL,LHR,BA7004,29/01/2018,14:15:00,30/01/2018,08:50:00,,Business,BA,BA256,20/02/2018,11:05:00,20/02/2018,15:15:00,,Business,BA,5365.94,GBP,8791993,British Airways,0
1672339,LHR,HKG,SIN,LHR,CX238,29/01/2018,17:15:00,30/01/2018,12:55:00,,Economy,CX,CX716,17/02/2018,18:10:00,18/02/2018,07:00:00,,Economy,CX,901.94,GBP,8799631,Cathay Pacific,0
1664701,LHR,HKG,SIN,LHR,CX252,29/01/2018,11:25:00,30/01/2018,07:00:00,,Economy,CX,CX650,15/02/2018,06:50:00,15/02/2018,17:20:00,,Economy,CX,906.14,GBP,8794022,Cathay Pacific,0
1664706,LHR,HKG,SIN,LHR,CX252,29/01/2018,11:25:00,30/01/2018,07:00:00,,Economy,CX,CX650,16/02/2018,06:50:00,16/02/2018,17:20:00,,Economy,CX,906.14,GBP,8794025,Cathay Pacific,0
1665114,LHR,HKG,SIN,LHR,CX252,29/01/2018,11:25:00,30/01/2018,07:00:00,,Economy,CX,CX650,15/02/2018,06:50:00,15/02/2018,17:20:00,,Economy,CX,906.14,GBP,8794372,Cathay Pacific,0
1665401,LHR,HKG,SIN,LHR,CX252,29/01/2018,11:25:00,30/01/2018,07:00:00,,Economy,CX,CX650,15/02/2018,06:50:00,15/02/2018,17:20:00,,Economy,CX,906.14,GBP,8794603,Cathay Pacific,0
1640121,LGW,SEZ,BOM,LGW,EK10,29/01/2018,20:25:00,30/01/2018,14:30:00,,Economy,EK,EK509,14/02/2018,22:00:00,15/02/2018,06:40:00,,Economy,EK,537.17,GBP,E56K5Q,Emirates,0
1658102,LGW,SEZ,BOM,LGW,EK10,29/01/2018,20:25:00,30/01/2018,14:30:00,,Economy,EK,EK505,23/02/2018,10:25:00,23/02/2018,18:25:00,,Economy,EK,1072.74,GBP,8790454,Emirates,0
1681317,LGW,SEZ,DEL,LGW,EK10,29/01/2018,20:25:00,30/01/2018,14:30:00,,First,EK,EK515,20/02/2018,21:25:00,21/02/2018,06:40:00,,First,EK,8488.74,GBP,8805627,Emirates,0
1657023,LGW,SEZ,DEL,LGW,EK16,29/01/2018,13:35:00,30/01/2018,07:05:00,,Business,EK,EK515,20/02/2018,21:25:00,21/02/2018,06:40:00,,Business,EK,2231.67,GBP,8789639,Emirates,0
1657078,MAN,SEZ,DEL,MAN,EK18,29/01/2018,13:10:00,30/01/2018,07:05:00,,Business,EK,EK511,21/02/2018,10:35:00,21/02/2018,18:40:00,,Business,EK,4660.28,GBP,8789682,Emirates,0
1658010,MAN,SEZ,DEL,MAN,EK18,29/01/2018,13:10:00,30/01/2018,07:05:00,,Business,EK,EK515,20/02/2018,21:25:00,21/02/2018,07:00:00,,Business,EK,4660.28,GBP,8790389,Emirates,0
1658119,MAN,SEZ,DEL,MAN,EK18,29/01/2018,13:10:00,30/01/2018,07:05:00,,Business,EK,EK515,20/02/2018,21:25:00,21/02/2018,07:00:00,,Business,EK,4660.28,GBP,8790460,Emirates,0
1660770,LHR,SEZ,DEL,LHR,EK2,29/01/2018,13:40:00,30/01/2018,07:05:00,,Business,EK,EK515,20/02/2018,21:25:00,21/02/2018,07:10:00,,Business,EK,5066.5,GBP,8792142,Emirates,0
1670532,LHR,SEZ,,,EK2,29/01/2018,13:40:00,30/01/2018,07:05:00,,Business,EK,,,00:00:00,,00:00:00,,,,4107.9,GBP,8798295,Emirates,1
1675787,MAN,SEZ,DEL,MAN,EK20,29/01/2018,20:35:00,30/01/2018,14:30:00,,Business,EK,EK515,20/02/2018,21:25:00,21/02/2018,07:00:00,,Business,EK,5505.88,GBP,8801682,Emirates,0
1660322,GLA,SEZ,DEL,GLA,EK26,29/01/2018,20:50:00,30/01/2018,14:30:00,,Economy,EK,EK511,20/02/2018,10:35:00,20/02/2018,19:00:00,,Economy,EK,1304.26,GBP,8791911,Emirates,0
1677548,GLA,SEZ,DEL,GLA,EK26,29/01/2018,20:50:00,30/01/2018,14:30:00,,Economy,EK,EK511,20/02/2018,10:35:00,20/02/2018,19:00:00,,Economy,EK,1301.06,GBP,8803261,Emirates,0
1665273,GLA,SEZ,DEL,GLA,EK28,29/01/2018,13:00:00,30/01/2018,07:05:00,,Business,EK,EK511,20/02/2018,10:35:00,20/02/2018,19:00:00,,Business,EK,5153.26,GBP,8794503,Emirates,0
1656208,NCL,SEZ,DEL,NCL,EK36,29/01/2018,13:00:00,30/01/2018,07:05:00,,Business,EK,EK515,20/02/2018,21:25:00,21/02/2018,11:20:00,,Business,EK,4665.28,GBP,8789086,Emirates,0
1667602,BHX,SEZ,DEL,BHX,EK38,29/01/2018,20:45:00,30/01/2018,14:30:00,,Business,EK,EK511,20/02/2018,10:35:00,20/02/2018,18:45:00,,Business,EK,6042.16,GBP,8796211,Emirates,0
1657270,LHR,SEZ,DEL,LHR,EK4,29/01/2018,20:20:00,30/01/2018,14:30:00,,Economy,EK,EK515,20/02/2018,21:25:00,21/02/2018,06:50:00,,Economy,EK,1150.54,GBP,8789857,Emirates,0
1675319,LHR,SEZ,DEL,LHR,EK4,29/01/2018,20:20:00,30/01/2018,14:30:00,,Business,EK,EK515,20/02/2018,21:25:00,21/02/2018,06:50:00,,Business,EK,5371.3,GBP,8801361,Emirates,0
1648939,BHX,SEZ,DXB,BHX,EK40,29/01/2018,13:30:00,30/01/2018,07:05:00,,Business,EK,EK37,22/02/2018,14:50:00,22/02/2018,18:45:00,,Business,EK,4307.96,GBP,8783882,Emirates,0
1648950,BHX,SEZ,DXB,BHX,EK40,29/01/2018,13:30:00,30/01/2018,07:05:00,,Business,EK,EK37,22/02/2018,14:50:00,22/02/2018,18:45:00,,Business,EK,4307.96,GBP,8783889,Emirates,0
1670028,LHR,SEZ,DEL,LGW,EK5102,29/01/2018,20:45:00,30/01/2018,14:30:00,,Business,EK,EK515,20/02/2018,21:25:00,21/02/2018,06:40:00,,Business,EK,5364.7,GBP,8797844,Emirates,0
1679633,LHR,DXB,DXB,DPS,EK6,29/01/2018,22:00:00,30/01/2018,08:45:00,,Economy,EK,EK398,01/02/2018,08:55:00,01/02/2018,22:00:00,,Economy,EK,1025.74,GBP,8804396,Emirates,0
1691300,CPT,LHR,,,EK771,29/01/2018,18:15:00,30/01/2018,11:40:00,,Business,EK,,,00:00:00,,00:00:00,,,,2175.2,GBP,8812811,Emirates,1
1792884,CPT,LHR,,,EK771,29/01/2018,18:15:00,30/01/2018,11:40:00,,Economy,EK,,,00:00:00,,00:00:00,,,,484.6,GBP,8892736,Emirates,1
1812513,LHR,SYD,HKG,LHR,EY12,29/01/2018,09:00:00,30/01/2018,19:35:00,,Economy,EY,EY833,16/03/2018,18:30:00,17/03/2018,06:40:00,,Economy,EY,1588.14,GBP,8909164,Etihad Airways,0
1655742,LHR,SEZ,DEL,LHR,EY18,29/01/2018,20:00:00,30/01/2018,13:35:00,,Business,EY,EY229,20/02/2018,09:15:00,20/02/2018,17:45:00,,Business,EY,4198.34,GBP,8788766,Etihad Airways,0
1656460,LHR,SEZ,DEL,LHR,EY18,29/01/2018,20:00:00,30/01/2018,13:35:00,,Business,EY,EY229,20/02/2018,09:15:00,20/02/2018,17:45:00,,Business,EY,2099.47,GBP,8789298,Etihad Airways,0
1656565,LHR,SEZ,DEL,LHR,EY18,29/01/2018,20:00:00,30/01/2018,13:35:00,,Business,EY,EY229,20/02/2018,09:15:00,20/02/2018,17:45:00,,Business,EY,4520.94,GBP,8789372,Etihad Airways,0
1657795,LHR,SEZ,DEL,LHR,EY18,29/01/2018,20:00:00,30/01/2018,13:35:00,,Business,EY,EY223,20/02/2018,21:05:00,21/02/2018,06:40:00,,Business,EY,4520.54,GBP,8790288,Etihad Airways,0
1671732,LHR,SEZ,,,EY18,29/01/2018,20:00:00,30/01/2018,13:35:00,,Economy,EY,,,00:00:00,,00:00:00,,,,793.74,GBP,8799123,Etihad Airways,1
1661188,LHR,SEZ,DEL,LHR,EY20,29/01/2018,14:05:00,30/01/2018,07:20:00,,Business,EY,EY229,20/02/2018,09:15:00,20/02/2018,17:45:00,,Business,EY,4199.14,GBP,8792519,Etihad Airways,0
1667363,LHR,SEZ,DEL,LHR,EY20,29/01/2018,14:05:00,30/01/2018,07:20:00,,Business,EY,EY229,20/02/2018,09:15:00,20/02/2018,17:45:00,,Business,EY,4196.34,GBP,8795968,Etihad Airways,0
1669366,LHR,SEZ,DEL,LHR,EY20,29/01/2018,14:05:00,30/01/2018,07:20:00,,Business,EY,EY229,20/02/2018,09:15:00,20/02/2018,17:45:00,,Business,EY,4196.34,GBP,8797283,Etihad Airways,0
1669516,LHR,SEZ,,,EY20,29/01/2018,14:05:00,30/01/2018,07:20:00,,Business,EY,,,00:00:00,,00:00:00,,,,2505.74,GBP,8797447,Etihad Airways,1
1656543,MAN,SEZ,DEL,MAN,QR28,29/01/2018,15:20:00,30/01/2018,08:50:00,,Business,QR,QR571,20/02/2018,09:45:00,20/02/2018,19:20:00,,Business,QR,4454.28,GBP,8789359,Qatar Airways,0
1773008,CPT,DUR,,,SA2106,29/01/2018,08:50:00,29/01/2018,10:45:00,,Economy,SA,,,00:00:00,,00:00:00,,,,161.2,GBP,8877103,South African Airways,1
1697428,CPT,VFA,VFA,JNB,SA304,29/01/2018,06:10:00,29/01/2018,12:25:00,,Economy,SA,SA41,02/02/2018,13:25:00,02/02/2018,15:05:00,,Economy,SA,590.8,GBP,8817077,South African Airways,0
1699990,CPT,VFA,VFA,JNB,SA304,29/01/2018,06:10:00,29/01/2018,12:25:00,,Economy,SA,SA41,02/02/2018,13:25:00,02/02/2018,15:05:00,,Economy,SA,610.6,GBP,8819089,South African Airways,0
1730103,CPT,VFA,VFA,JNB,SA304,29/01/2018,06:10:00,29/01/2018,12:25:00,,Economy,SA,SA41,02/02/2018,13:25:00,02/02/2018,15:05:00,,Economy,SA,323.1,GBP,8842652,South African Airways,0
1722260,CPT,VFA,,,SA306,29/01/2018,07:00:00,29/01/2018,12:25:00,,Economy,SA,,,00:00:00,,00:00:00,,,,455.4,GBP,8836475,South African Airways,1
1741943,CPT,VFA,VFA,JNB,SA306,29/01/2018,07:00:00,29/01/2018,12:25:00,,Economy,SA,SA41,02/02/2018,13:25:00,02/02/2018,15:05:00,,Economy,SA,729.6,GBP,8852169,South African Airways,0
1743236,CPT,VFA,VFA,JNB,SA306,29/01/2018,07:00:00,29/01/2018,12:25:00,,Economy,SA,SA41,02/02/2018,13:25:00,02/02/2018,15:05:00,,Economy,SA,726,GBP,8853197,South African Airways,0
1763196,CPT,BBK,,,SA306,29/01/2018,07:00:00,29/01/2018,13:30:00,,Economy,SA,,,00:00:00,,00:00:00,,,,673,GBP,8868974,South African Airways,1
1714631,CPT,MQP,MQP,JNB,SA8665,29/01/2018,15:00:00,29/01/2018,17:15:00,,Economy,SA,SA8842,02/02/2018,13:35:00,02/02/2018,14:25:00,,Economy,SA,640.2,GBP,8830263,South African Airways,0
1718551,IGR,AEP,,,AR1737,30/01/2018,14:40:00,30/01/2018,16:35:00,,Economy,AR,,,00:00:00,,00:00:00,,,,315.14,GBP,8833680,Aerolineas Argentinas,1
1686971,LHR,SIN,SIN,LHR,BA11,30/01/2018,19:05:00,31/01/2018,15:55:00,,Economy,BA,BA16,16/02/2018,22:55:00,17/02/2018,04:55:00,,Economy,BA,1368.54,GBP,8809907,British Airways,0
1680730,CPT,LGW,,,BA2040,30/01/2018,19:10:00,31/01/2018,05:05:00,,PremiumEconomy,BA,,,00:00:00,,00:00:00,,,,1633.6,GBP,8805191,British Airways,1
1684357,CPT,LGW,,,BA2040,30/01/2018,19:10:00,31/01/2018,05:05:00,,PremiumEconomy,BA,,,00:00:00,,00:00:00,,,,817.7,GBP,8807719,British Airways,1
1693155,CPT,LGW,,,BA2040,30/01/2018,19:10:00,31/01/2018,05:05:00,,PremiumEconomy,BA,,,00:00:00,,00:00:00,,,,1634,GBP,8814158,British Airways,1
1695208,CPT,LGW,,,BA2040,30/01/2018,19:10:00,31/01/2018,05:05:00,,Economy,BA,,,00:00:00,,00:00:00,,,,972,GBP,8815498,British Airways,1
1724524,CPT,LGW,,,BA2040,30/01/2018,19:10:00,31/01/2018,05:05:00,,PremiumEconomy,BA,,,00:00:00,,00:00:00,,,,1984,GBP,8838312,British Airways,1
1765068,CPT,LGW,,,BA2040,30/01/2018,20:20:00,31/01/2018,06:15:00,,Economy,BA,,,00:00:00,,00:00:00,,,,487.1,GBP,8870502,British Airways,1
1626324,CPT,LHR,,,BA42,30/01/2018,21:40:00,31/01/2018,07:25:00,,PremiumEconomy,BA,,,00:00:00,,00:00:00,,,,1651.8,GBP,WDMLZG,British Airways,1
1688061,CPT,LHR,,,BA42,30/01/2018,21:40:00,31/01/2018,07:25:00,,Economy,BA,,,00:00:00,,00:00:00,,,,971.6,GBP,8810837,British Airways,1
1695284,CPT,LBA,,,BA42,30/01/2018,21:40:00,31/01/2018,13:20:00,,PremiumEconomy,BA,,,00:00:00,,00:00:00,,,,1712.84,GBP,8815540,British Airways,1
1724585,CPT,LHR,,,BA42,30/01/2018,21:40:00,31/01/2018,07:25:00,,PremiumEconomy,BA,,,00:00:00,,00:00:00,,,,1634,GBP,8838400,British Airways,1
1724586,CPT,LHR,,,BA42,30/01/2018,21:40:00,31/01/2018,07:25:00,,PremiumEconomy,BA,,,00:00:00,,00:00:00,,,,817,GBP,8838401,British Airways,1
1735293,CPT,LHR,,,BA42,30/01/2018,21:15:00,31/01/2018,07:05:00,,Business,BA,,,00:00:00,,00:00:00,,,,3965,GBP,8846829,British Airways,1
1747502,CPT,LHR,,,BA42,30/01/2018,21:15:00,31/01/2018,07:05:00,,PremiumEconomy,BA,,,00:00:00,,00:00:00,,,,1629.8,GBP,8856336,British Airways,1
1763636,CPT,MAN,,,BA42,30/01/2018,21:20:00,31/01/2018,11:35:00,,PremiumEconomy,BA,,,00:00:00,,00:00:00,,,,1714.44,GBP,8869326,British Airways,1
1764229,CPT,LHR,,,BA42,30/01/2018,21:20:00,31/01/2018,07:10:00,,PremiumEconomy,BA,,,00:00:00,,00:00:00,,,,1638.4,GBP,8869808,British Airways,1
1626752,CPT,LHR,,,BA58,30/01/2018,20:15:00,31/01/2018,06:15:00,,PremiumEconomy,BA,,,00:00:00,,00:00:00,,,,1651.8,GBP,ZP0V38,British Airways,1
1662927,CPT,MAN,,,BA58,30/01/2018,20:15:00,31/01/2018,09:05:00,,Economy,BA,,,00:00:00,,00:00:00,,,,1056.64,GBP,8793322,British Airways,1
1706345,CPT,LHR,,,BA58,30/01/2018,20:15:00,31/01/2018,06:15:00,,PremiumEconomy,BA,,,00:00:00,,00:00:00,,,,1636.8,GBP,8823638,British Airways,1
1837559,CPT,MAN,,,BA58,30/01/2018,18:45:00,31/01/2018,08:15:00,,PremiumEconomy,BA,,,00:00:00,,00:00:00,,,,2039,GBP,8929503,British Airways,1
1837845,CPT,LHR,,,BA58,30/01/2018,18:45:00,31/01/2018,04:45:00,,PremiumEconomy,BA,,,00:00:00,,00:00:00,,,,1971.6,GBP,8929791,British Airways,1
1679426,CPT,LHR,,,BA6422,30/01/2018,17:00:00,31/01/2018,06:20:00,,Economy,BA,,,00:00:00,,00:00:00,,,,292.7,GBP,8804259,British Airways,1
1742978,CPT,LHR,,,BA6422,30/01/2018,17:00:00,31/01/2018,06:20:00,,Business,BA,,,00:00:00,,00:00:00,,,,2564.8,GBP,8853067,British Airways,1
1758466,CPT,LHR,,,BA6422,30/01/2018,17:00:00,31/01/2018,06:20:00,,Business,BA,,,00:00:00,,00:00:00,,,,1259.4,GBP,8864908,British Airways,1
1786561,CPT,LHR,,,BA6422,30/01/2018,17:00:00,31/01/2018,06:20:00,,Business,BA,,,00:00:00,,00:00:00,,,,2443.8,GBP,8888253,British Airways,1
1664643,LHR,HKG,SIN,LHR,CX252,30/01/2018,11:25:00,31/01/2018,07:00:00,,Economy,CX,CX650,16/02/2018,06:50:00,16/02/2018,17:20:00,,Economy,CX,906.14,GBP,8793972,Cathay Pacific,0
1663154,LGW,SEZ,DEL,LGW,EK10,30/01/2018,20:25:00,31/01/2018,14:30:00,,Economy,EK,EK515,21/02/2018,21:25:00,22/02/2018,06:40:00,,Economy,EK,1097.14,GBP,8793409,Emirates,0
1655314,MAN,SEZ,DEL,MAN,EK20,30/01/2018,20:35:00,31/01/2018,14:30:00,,Business,EK,EK515,21/02/2018,21:25:00,22/02/2018,07:00:00,,Business,EK,4660.08,GBP,8788475,Emirates,0
1863563,MAN,DXB,DXB,MAN,EK22,30/01/2018,08:45:00,30/01/2018,19:45:00,,Economy,EK,EK19,08/02/2018,14:40:00,08/02/2018,18:40:00,,Economy,EK,629.08,GBP,AZ250W,Emirates,0
1654077,GLA,SEZ,DEL,GLA,EK26,30/01/2018,20:50:00,31/01/2018,14:30:00,,Economy,EK,EK511,21/02/2018,10:35:00,21/02/2018,19:00:00,,Economy,EK,1153.86,GBP,8787514,Emirates,0
1652749,NCL,SEZ,DEL,NCL,EK36,30/01/2018,13:00:00,31/01/2018,07:05:00,,Economy,EK,EK515,21/02/2018,21:25:00,22/02/2018,11:20:00,,Economy,EK,1127.28,GBP,8786857,Emirates,0
1684068,CPT,LGW,,,EK771,30/01/2018,18:15:00,31/01/2018,11:40:00,,Economy,EK,,,00:00:00,,00:00:00,,,,622.4,GBP,8807561,Emirates,1
1684075,CPT,BHX,,,EK771,30/01/2018,18:15:00,31/01/2018,11:25:00,,Economy,EK,,,00:00:00,,00:00:00,,,,568.4,GBP,8807565,Emirates,1
1684730,CPT,LHR,,,EK771,30/01/2018,18:15:00,31/01/2018,11:40:00,,Economy,EK,,,00:00:00,,00:00:00,,,,546.4,GBP,8808004,Emirates,1
1688606,CPT,LGW,,,EK771,30/01/2018,18:15:00,31/01/2018,11:40:00,,Business,EK,,,00:00:00,,00:00:00,,,,2170.2,GBP,8811288,Emirates,1
1691625,CPT,LHR,,,EK771,30/01/2018,18:15:00,31/01/2018,11:40:00,,Business,EK,,,00:00:00,,00:00:00,,,,2175.2,GBP,8813062,Emirates,1
1693344,CPT,MAN,,,EK771,30/01/2018,18:15:00,31/01/2018,11:20:00,,Economy,EK,,,00:00:00,,00:00:00,,,,631,GBP,8814349,Emirates,1
1696417,CPT,LGW,,,EK771,30/01/2018,18:15:00,31/01/2018,11:40:00,,Economy,EK,,,00:00:00,,00:00:00,,,,562,GBP,8816183,Emirates,1
1696661,CPT,MAN,,,EK771,30/01/2018,18:15:00,31/01/2018,11:20:00,,Economy,EK,,,00:00:00,,00:00:00,,,,570,GBP,8816396,Emirates,1
1697850,CPT,MAN,,,EK771,30/01/2018,18:15:00,31/01/2018,11:20:00,,Economy,EK,,,00:00:00,,00:00:00,,,,637,GBP,8817443,Emirates,1
1703697,CPT,LHR,,,EK771,30/01/2018,18:15:00,31/01/2018,11:40:00,,Economy,EK,,,00:00:00,,00:00:00,,,,280.1,GBP,8821583,Emirates,1
1704192,CPT,BHX,,,EK771,30/01/2018,18:15:00,31/01/2018,11:25:00,,Economy,EK,,,00:00:00,,00:00:00,,,,579.4,GBP,8821935,Emirates,1
1707014,CPT,LHR,,,EK771,30/01/2018,18:15:00,31/01/2018,11:40:00,,Economy,EK,,,00:00:00,,00:00:00,,,,555.8,GBP,8824223,Emirates,1
1713327,CPT,LHR,,,EK771,30/01/2018,18:15:00,31/01/2018,11:40:00,,Economy,EK,,,00:00:00,,00:00:00,,,,281.7,GBP,8829223,Emirates,1
1713378,CPT,DUB,,,EK771,30/01/2018,18:15:00,31/01/2018,11:20:00,,Economy,EK,,,00:00:00,,00:00:00,,,,627.4,GBP,8829269,Emirates,1
1717328,CPT,LGW,,,EK771,30/01/2018,18:15:00,31/01/2018,11:40:00,,Economy,EK,,,00:00:00,,00:00:00,,,,683,GBP,8832520,Emirates,1
1722311,CPT,BHX,,,EK771,30/01/2018,18:15:00,31/01/2018,11:25:00,,Economy,EK,,,00:00:00,,00:00:00,,,,572.6,GBP,8836512,Emirates,1
1723617,CPT,MAN,,,EK771,30/01/2018,18:15:00,31/01/2018,11:20:00,,Economy,EK,,,00:00:00,,00:00:00,,,,560.6,GBP,8837477,Emirates,1
1723691,CPT,MAN,,,EK771,30/01/2018,18:15:00,31/01/2018,11:20:00,,Economy,EK,,,00:00:00,,00:00:00,,,,280.3,GBP,8837543,Emirates,1
1724605,CPT,NCL,,,EK771,30/01/2018,18:15:00,31/01/2018,11:20:00,,Economy,EK,,,00:00:00,,00:00:00,,,,677,GBP,8838425,Emirates,1
1731583,CPT,MAN,,,EK771,30/01/2018,18:15:00,31/01/2018,11:20:00,,Business,EK,,,00:00:00,,00:00:00,,,,2591.7,GBP,8843870,Emirates,1
1732426,CPT,DUB,,,EK771,30/01/2018,18:15:00,31/01/2018,11:20:00,,Economy,EK,,,00:00:00,,00:00:00,,,,610,GBP,8844632,Emirates,1
1732922,CPT,LGW,,,EK771,30/01/2018,18:15:00,31/01/2018,11:40:00,,Economy,EK,,,00:00:00,,00:00:00,,,,550,GBP,8845085,Emirates,1
1732949,CPT,GLA,,,EK771,30/01/2018,18:15:00,31/01/2018,11:30:00,,Economy,EK,,,00:00:00,,00:00:00,,,,676,GBP,8845106,Emirates,1
1739640,CPT,MAN,,,EK771,30/01/2018,18:15:00,31/01/2018,11:20:00,,Economy,EK,,,00:00:00,,00:00:00,,,,280.1,GBP,8850173,Emirates,1
1742905,CPT,LHR,,,EK771,30/01/2018,18:15:00,31/01/2018,11:40:00,,Economy,EK,,,00:00:00,,00:00:00,,,,548.8,GBP,8852980,Emirates,1
1744843,CPT,LHR,,,EK771,30/01/2018,18:15:00,31/01/2018,11:40:00,,Economy,EK,,,00:00:00,,00:00:00,,,,273.3,GBP,8854375,Emirates,1
1751930,CPT,LGW,,,EK771,30/01/2018,18:15:00,31/01/2018,11:40:00,,Economy,EK,,,00:00:00,,00:00:00,,,,805.8,GBP,8859538,Emirates,1
1751959,CPT,MAN,,,EK771,30/01/2018,18:15:00,31/01/2018,11:20:00,,Economy,EK,,,00:00:00,,00:00:00,,,,273.6,GBP,8859557,Emirates,1
1759817,CPT,LGW,,,EK771,30/01/2018,18:15:00,31/01/2018,11:40:00,,Economy,EK,,,00:00:00,,00:00:00,,,,252.7,GBP,8866184,Emirates,1
1784736,CPT,LHR,,,EK771,30/01/2018,18:15:00,31/01/2018,11:40:00,,Business,EK,,,00:00:00,,00:00:00,,,,1898.4,GBP,8886885,Emirates,1
1787424,CPT,DXB,DXB,MAN,EK771,30/01/2018,18:15:00,31/01/2018,05:45:00,,Economy,EK,EK19,03/02/2018,14:40:00,03/02/2018,18:40:00,,Economy,EK,522.8,GBP,8888976,Emirates,0
1796535,CPT,MAN,,,EK771,30/01/2018,18:15:00,31/01/2018,11:20:00,,Economy,EK,,,00:00:00,,00:00:00,,,,1128,GBP,8895780,Emirates,1
1813661,CPT,BHX,,,EK771,30/01/2018,18:15:00,31/01/2018,11:25:00,,Economy,EK,,,00:00:00,,00:00:00,,,,498.2,GBP,8910129,Emirates,1
1818513,CPT,NCL,,,EK771,30/01/2018,18:15:00,31/01/2018,11:20:00,,Economy,EK,,,00:00:00,,00:00:00,,,,281.3,GBP,8914425,Emirates,1
1684242,CPT,LGW,,,EK773,30/01/2018,13:25:00,31/01/2018,06:40:00,,Economy,EK,,,00:00:00,,00:00:00,,,,546.4,GBP,8807654,Emirates,1
1684325,CPT,MAN,,,EK773,30/01/2018,13:25:00,31/01/2018,07:00:00,,Economy,EK,,,00:00:00,,00:00:00,,,,556.4,GBP,8807704,Emirates,1
1686007,CPT,MAN,,,EK773,30/01/2018,13:25:00,31/01/2018,07:00:00,,Economy,EK,,,00:00:00,,00:00:00,,,,633.6,GBP,8809185,Emirates,1
1690640,CPT,LGW,,,EK773,30/01/2018,13:25:00,31/01/2018,06:40:00,,Economy,EK,,,00:00:00,,00:00:00,,,,544.6,GBP,8812407,Emirates,1
1695504,CPT,LGW,,,EK773,30/01/2018,13:25:00,31/01/2018,06:40:00,,Economy,EK,,,00:00:00,,00:00:00,,,,311.5,GBP,8815587,Emirates,1
1695508,CPT,LGW,,,EK773,30/01/2018,13:25:00,31/01/2018,06:40:00,,Business,EK,,,00:00:00,,00:00:00,,,,1313.5,GBP,8815589,Emirates,1
1695563,CPT,MAN,,,EK773,30/01/2018,13:25:00,31/01/2018,07:00:00,,Economy,EK,,,00:00:00,,00:00:00,,,,633,GBP,8815648,Emirates,1
1697592,CPT,MAN,,,EK773,30/01/2018,13:25:00,31/01/2018,07:00:00,,Economy,EK,,,00:00:00,,00:00:00,,,,569,GBP,8817211,Emirates,1
1700993,CPT,LGW,,,EK773,30/01/2018,13:25:00,31/01/2018,06:40:00,,Economy,EK,,,00:00:00,,00:00:00,,,,555.2,GBP,8819591,Emirates,1
1704347,CPT,LGW,,,EK773,30/01/2018,13:25:00,31/01/2018,06:40:00,,Economy,EK,,,00:00:00,,00:00:00,,,,557.4,GBP,8822092,Emirates,1
1706686,CPT,MAN,,,EK773,30/01/2018,13:25:00,31/01/2018,07:00:00,,Business,EK,,,00:00:00,,00:00:00,,,,2590.1,GBP,8823829,Emirates,1
1714717,CPT,MAN,,,EK773,30/01/2018,13:25:00,31/01/2018,07:00:00,,Economy,EK,,,00:00:00,,00:00:00,,,,572.8,GBP,8830359,Emirates,1
1717482,CPT,LGW,,,EK773,30/01/2018,13:25:00,31/01/2018,06:40:00,,Economy,EK,,,00:00:00,,00:00:00,,,,563.6,GBP,8832673,Emirates,1
1722608,CPT,LGW,,,EK773,30/01/2018,13:25:00,31/01/2018,06:40:00,,Economy,EK,,,00:00:00,,00:00:00,,,,276.3,GBP,8836665,Emirates,1
